;Rb_median;AV_median;FV_median;NNmed
Crocidura_somalica;0,013307364;0,669222748;0,669109532;0,042510421
Crocidura_zarudnyi;0,013307364;0,66923905;0,66912583;0,043289849
Crocidura_phanluongi;0,013307229;0,669145688;0,669032485;0,035800544
Crocidura_bottegi;0,01330712;0,669156186;0,66904298;0,039964842
Crocidura_aleksandrisi;0,013306584;0,669155983;0,669042778;0,037863762
Crocidura_caspica;0,013306588;0,670040761;0,669927406;0,046287881
Crocidura_pullata;0,013306438;0,670039084;0,66992573;0,036441199
Crocidura_sibirica;0,013306428;0,670036404;0,669923049;0,029371227
Crocidura_suaveolens;0,013306422;0,670039267;0,669925913;0,033177078
Crocidura_shantungensis;0,013306446;0,668915015;0,66880185;0,033883051
Crocidura_hutanis;0,013306457;0,668904996;0,668791833;0,046264248
Crocidura_batakorum;0,013307214;0,668909277;0,668796113;0,037742861
Crocidura_andamanensis;0,013300788;0,667607895;0,667494951;0,031606204
Crocidura_usambarae;0,013299806;0,667600985;0,667488043;0,058249917
Crocidura_turba;0,013299396;0,667601347;0,667488405;0,032108173
Crocidura_cranbrooki;0,013299416;0,667486675;0,667373752;0,030872567
Crocidura_polia;0,013299507;0,667488078;0,667375154;0,032557849
Crocidura_nigeriae;0,01331401;0,667489851;0,667376928;0,028915112
Crocidura_levicula;0,013316166;0,6675017;0,667388775;0,035042058
Crocidura_rhoditis;0,013316166;0,667516156;0,667403229;0,039477344
Crocidura_xantippe;0,013315916;0,667535632;0,667422701;0,034622491
Crocidura_musseri;0,013315972;0,667497141;0,667384217;0,034622491
Crocidura_elongata;0,013316051;0,667470971;0,667358051;0,03480174
Crocidura_lea;0,013314219;0,667471007;0,667358087;0,037696502
Crocidura_nigrofusca;0,013314022;0,667464225;0,667351306;0,038959042
Suncus_zeylanicus;0,013314114;0,667157155;0,667044288;0,034564562
Suncus_mertensi;0,013314037;0,667157155;0,667044288;0,04180407
Suncus_dayi;0,013324329;0,667143743;0,667030878;0,037887929
Suncus_ater;0,013324071;0,667143743;0,667030878;0,029120888
Suncus_stoliczkanus;0,013324071;0,667142916;0,667030051;0,036055514
Suncus_montanus;0,013320083;0,667142916;0,667030051;0,033730984
Sylvisorex_morio;0,013346904;0,667201341;0,667088467;0,027232604
Suncus_murinus;0,013346819;0,667223756;0,667110878;0,028197875
Sylvisorex_pluvialis;0,013346119;0,667231554;0,667118674;0,029498769
Feroculus_feroculus;0,013345226;0,667155945;0,667043078;0,033219168
Suncus_madagascariensis;0,013341417;0,667154842;0,667041975;0,035489595
Suncus_etruscus;0,013341325;0,66715214;0,667039274;0,033488502
Suncus_fellowesgordoni;0,013341308;0,667159113;0,667046245;0,028184081
Suncus_lixus;0,013341327;0,66716388;0,667051012;0,043059381
Sylvisorex_oriundus;0,013340346;0,667232598;0,667119719;0,040191761
Sylvisorex_isabellae;0,013340192;0,667236298;0,667123417;0,037441849
Suncus_malayanus;0,013340214;0,66723731;0,667124429;0,045260854
Solisorex_pearsoni;0,013340214;0,66755401;0,667441076;0,060853501
Blarinella_wardi;0,013339852;0,667526461;0,667413531;0,031169377
Blarinella_quadraticauda;0,013340099;0,667521045;0,667408117;0,032120846
Blarinella_griselda;0,01337171;0,669060055;0,668946866;0,056014316
Surdisorex_schlitteri;0,01337171;0,669061294;0,668948105;0,059078423
Surdisorex_polulus;0,013346825;0,668977069;0,668863894;0,040913545
Surdisorex_norae;0,013346045;0,669030111;0,668916927;0,024535718
Cryptotis_perijensis;0,013361527;0,669027302;0,668914119;0,025134786
Cryptotis_lacandonensis;0,013361119;0,670184503;0,670071124;0,028335337
Cryptotis_colombiana;0,013361119;0,670434285;0,670320863;0,035733793
Blarina_hylophaga;0,013361166;0,67042103;0,670307611;0,03599235
Blarina_carolinensis;0,013344237;0,67042103;0,670307611;0,0325558
Blarina_brevicauda;0,013343317;0,670134756;0,670021386;0,029733541
Cryptotis_gracilis;0,013343308;0,670131648;0,670018278;0,030983684
Cryptotis_aroensis;0,013343432;0,670134534;0,670021163;0,027474659
Cryptotis_orophila;0,013343449;0,670141802;0,67002843;0,020912006
Cryptotis_nigrescens;0,013341137;0,670133674;0,670020303;0,020303372
Cryptotis_venezuelensis;0,013341024;0,670133674;0,670020303;0,020055237
Cryptotis_peruviensis;0,013341132;0,670128478;0,670015109;0,021740098
Cryptotis_niausa;0,013341736;0,670161602;0,670048227;0,023481548
Cryptotis_brachyonyx;0,013341516;0,670147767;0,670034394;0,022710001
Cryptotis_magna;0,013341419;0,670147767;0,670034394;0,026862853
Cryptotis_medellinia;0,013342028;0,670364732;0,670251323;0,025802122
Cryptotis_phillipsii;0,013341517;0,670390461;0,670277047;0,027905763
Cryptotis_mexicana;0,013340878;0,670390461;0,670277047;0,040011171
Cryptotis_nelsoni;0,013341827;0,6702054;0,670092018;0,036224244
Cryptotis_obscura;0,013341902;0,667560643;0,667447708;0,035830115
Cryptotis_equatoris;0,01334189;0,667562195;0,667449259;0,032323933
Cryptotis_montivaga;0,013344389;0,667568215;0,667455279;0,034978723
Cryptotis_tamensis;0,013343871;0,66758193;0,667468991;0,03463213
Cryptotis_peregrina;0,013348784;0,66767197;0,667559016;0,033019258
Cryptotis_goldmani;0,013361968;0,666615842;0,666503067;0,031378779
Cryptotis_meridensis;0,013361821;0,666608619;0,666495845;0,037671425
Cryptotis_squamipes;0,013361854;0,666607291;0,666494517;0,066807608
Cryptotis_tropicalis;0,013359947;0,666604947;0,666492174;0,056370831
Cryptotis_lacertosus;0,013359903;0,666602808;0,666490035;0,031349713
Cryptotis_hondurensis;0,013359314;0,666612132;0,666499357;0,019634079
Cryptotis_mam;0,013358535;0,666612332;0,666499557;0,030554402
Cryptotis_mera;0,013358892;0,66661201;0,666499235;0,071497258
Cryptotis_goodwini;0,013358844;0,666609647;0,666496873;0,085890528
Cryptotis_merriami;0,01335871;0,666598455;0,666485682;0,0345068
Cryptotis_endersi;0,013358773;0,666598998;0,666486226;0,032317695
Cryptotis_alticola;0,013358654;0,666589838;0,666477067;0,056218188
Cryptotis_thomasi;0,013357886;0,666552382;0,666439617;0,025348974
Cryptotis_griseoventris;0,013357894;0,666552643;0,666439878;0,023148439
Cryptotis_mayensis;0,013357999;0,666560548;0,666447782;0,029130692
Cryptotis_oreoryctes;0,013358015;0,666560548;0,666447782;0,039788064
Cryptotis_parva;0,013358513;0,66656765;0,666454882;0,029939237
Sorex_alpinus;0,013358513;0,66656765;0,666454882;0,034548582
Sorex_buchariensis;0,013358666;0,666554099;0,666441334;0,042783979
Sorex_oreopolus;0,01335862;0,666551312;0,666438548;0,048139657
Sorex_bedfordiae;0,013358526;0,666550621;0,666437857;0,057680882
Sorex_ventralis;0,013358509;0,666541479;0,666428716;0,055563793
Sorex_excelsus;0,01335851;0,666540615;0,666427853;0,051683501
Sorex_veraecrucis;0,013358669;0,666541021;0,666428258;0,04108251
Sorex_cylindricauda;0,013358442;0,666541148;0,666428385;0,033446339
Sorex_gracillimus;0,013358349;0,666560046;0,66644728;0,030449028
Sorex_yukonicus;0,01335833;0,666559085;0,66644632;0,028705936
Sorex_ixtlanensis;0,013360851;0,666681997;0,66656921;0,043422011
Sorex_planiceps;0,01329313;0,655011096;0,654900284;0,031107488
Sorex_minutissimus;0,013289716;0,655011096;0,654900284;0,016537094
Sorex_hosonoi;0,013289656;0,655019329;0,654908515;0,023687653
Sorex_mirabilis;0,013264026;0,654064239;0,653953587;0,037454065
Sorex_minutus;0,013241659;0,653645824;0,653535243;0,033848707
Sorex_volnuchini;0,013242655;0,653640775;0,653530194;0,041364989
Sorex_thibetanus;0,013241188;0,653640809;0,653530229;0,0327556
Sorex_caecutiens;0,013235314;0,653640505;0,653529925;0,02823259
Sorex_shinto;0,013232241;0,653360752;0,653250219;0,032760758
Sorex_isodon;0,013232094;0,653341793;0,653231263;0,047001687
Sorex_unguiculatus;0,013231575;0,653309839;0,653199315;0,034640467
Sorex_tundrensis;0,013231575;0,653196957;0,653086451;0,029650047
Sorex_asper;0,013228985;0,653183408;0,653072905;0,035198725
Sorex_daphaenodon;0,013227783;0,653198234;0,653087729;0,029218885
Sorex_coronatus;0,013223403;0,653874164;0,653763544;0,030454101
Sorex_araneus;0,013223434;0,653891809;0,653781186;0,025264231
Sorex_granarius;0,013223147;0,653913692;0,653803065;0,024362601
Sorex_satunini;0,013223073;0,653542877;0,653432313;0,028975803
Sorex_antinorii;0,013222858;0,653524108;0,653413547;0,023373148
Sorex_arcticus;0,013222658;0,653551623;0,653441057;0,028422082
Sorex_maritimensis;0,013222651;0,6535346;0,653424038;0,026540375
Sorex_samniticus;0,013224457;0,653535514;0,653424951;0,023029301
Sorex_kozlovi;0,013224198;0,653539149;0,653428586;0,019933749
Sorex_roboratus;0,013224198;0,653527986;0,653417425;0,021907961
Sorex_mediopua;0,013224125;0,653527986;0,653417425;0,02128722
Sorex_sclateri;0,013224887;0,6535197;0,653409141;0,027769874
Sorex_stizodon;0,013225237;0,653496966;0,65338641;0,027008434
Sorex_veraepacis;0,013209387;0,653496966;0,65338641;0,024615761
Sorex_cansulus;0,013209721;0,653479891;0,653369337;0,026339932
Sorex_arunchi;0,013209769;0,653482519;0,653371965;0,025907132
Sorex_raddei;0,013209203;0,653485096;0,653374542;0,022561433
Sorex_saussurei;0,013209341;0,653461889;0,653351338;0,022064495
Sorex_trowbridgii;0,013222963;0,653456697;0,653346148;0,026507796
Sorex_arizonae;0,013225473;0,653456363;0,653345814;0,031182032
Sorex_hoyi;0,013225105;0,65347417;0,653363618;0,028378549
Sorex_orizabae;0,013225105;0,653472111;0,653361559;0,027931372
Sorex_dispar;0,013225134;0,653467752;0,653357201;0,028976757
Sorex_fumeus;0,013225005;0,652566705;0,652456306;0,026026624
Sorex_nanus;0,013224968;0,652595222;0,652484818;0,016755294
Sorex_tenellus;0,013228068;0,652767596;0,652657164;0,018679045
Sorex_sonomae;0,013228068;0,652758263;0,652647832;0,020182313
Sorex_merriami;0,013228284;0,652847123;0,652736677;0,020405066
Sorex_bendirii;0,013233112;0,652874055;0,652763604;0,029066804
Sorex_palustris;0,013233114;0,653141411;0,653030915;0,031302466
Sorex_monticolus;0,013229449;0,653330209;0,653219681;0,03156669
Sorex_bairdi;0,01323433;0,653317378;0,653206853;0,03318942
Sorex_pacificus;0,013231928;0,653357118;0,653246585;0,033158495
Sorex_neomexicanus;0,013219703;0,653627534;0,653516955;0,041413783
Sorex_ornatus;0,013219075;0,653573417;0,653462848;0,036552379
Sorex_macrodon;0,013219075;0,653568592;0,653458024;0,032512948
Sorex_vagrans;0,013214365;0,653557659;0,653447093;0,039337601
Sorex_rohweri;0,013214365;0,653531778;0,653421216;0,032727149
Sorex_preblei;0,013213723;0,653513982;0,653403423;0,024970348
Sorex_haydeni;0,013205341;0,652908278;0,652797822;0,032717126
Sorex_camtschatica;0,013205566;0,652386187;0,652275819;0,0372265
Sorex_jacksoni;0,01320399;0,65228593;0,652175578;0,028997856
Sorex_portenkoi;0,0132028;0,652273089;0,65216274;0,030569513
Sorex_ugyunak;0,013202842;0,652295254;0,652184901;0,030347314
Sorex_pribilofensis;0,013197722;0,652084105;0,651973787;0,025481659
Sorex_leucogaster;0,013196654;0,652084105;0,651973787;0,020676408
Sorex_lyelli;0,013196223;0,652086398;0,65197608;0,021379134
Sorex_cinereus;0,01319561;0,652086374;0,651976056;0,026048294
Sorex_milleri;0,013195593;0,652052648;0,651942336;0,022585477
Sorex_longirostris;0,01319562;0,652052648;0,651942336;0,022160779
Sorex_emarginatus;0,013195565;0,652055329;0,651945017;0,021941659
Sorex_sinalis;0,013195548;0,652064985;0,651954672;0,022315593
Sorex_alaskanus;0,01319579;0,652088866;0,651978548;0,018808962
Anourosorex_assamensis;0,01319577;0,65207957;0,651969253;0,029822503
Anourosorex_squamipes;0,013190099;0,652076188;0,651965872;0,026909255
Anourosorex_yamashinai;0,013190202;0,652076188;0,651965872;0,023382301
Anourosorex_schmidi;0,013190127;0,65209392;0,651983601;0,031589155
Episoriculus_fumidus;0,013153107;0,650284092;0,650174079;0,029393313
Episoriculus_macrurus;0,013148253;0,650103168;0,649993186;0,025129855
Episoriculus_leucops;0,013148253;0,650101514;0,649991532;0,021354626
Episoriculus_caudatus;0,013141942;0,649748914;0,649638992;0,020930256
Soriculus_nigrescens;0,013141859;0,64974632;0,649636399;0,021579433
Chodsigoa_salenskii;0,013141841;0,649746078;0,649636157;0,018516915
Chodsigoa_parva;0,013131613;0,647440267;0,647330736;0,017630116
Chodsigoa_parca;0,013132717;0,646126097;0,646016787;0,019443846
Chodsigoa_caovansunga;0,01313259;0,646126097;0,646016787;0,01794137
Chodsigoa_sodalis;0,013134859;0,646113659;0,646004352;0,018245355
Chodsigoa_lamula;0,013134823;0,646113659;0,646004352;0,022034405
Chodsigoa_smithii;0,013135083;0,646096459;0,645987155;0,023187426
Chodsigoa_hypsibia;0,013135098;0,646094934;0,64598563;0,023908989
Nectogale_elegans;0,013136451;0,64609592;0,645986616;0,025055636
Chimarrogale_phaeura;0,013137397;0,646074012;0,645964712;0,021163154
Chimarrogale_sumatrana;0,013136777;0,646074012;0,645964712;0,021737591
Chimarrogale_platycephalus;0,01313675;0,64606725;0,645957951;0,025896753
Chimarrogale_hantu;0,01313601;0,646066813;0,645957514;0,022962631
Chimarrogale_styani;0,013129716;0,646059703;0,645950405;0,024321616
Chimarrogale_himalayica;0,013127161;0,646065948;0,645956649;0,030818831
Neomys_fodiens;0,01312779;0,646071179;0,64596188;0,037303164
Neomys_teres;0,013125276;0,646130785;0,646021475;0,028407069
Neomys_anomalus;0,013114609;0,646128062;0,646018753;0,026587509
Nesophontes_major;0,013119702;0,646125005;0,646015696;0,023500662
Nesophontes_zamicrus;0,013119499;0,646125512;0,646016203;0,021161335
Nesophontes_edithae;0,01311947;0,646119182;0,646009874;0,023023172
Nesophontes_paramicrus;0,013119496;0,646146506;0,646037194;0,026629017
Nesophontes_hypomicrus;0,013117175;0,646147617;0,646038304;0,021220601
Nesophontes_micrus;0,013111897;0,646158363;0,646049049;0,021530806
Megasorex_gigas;0,013113232;0,646529471;0,646420094;0,026321708
Notiosorex_evotis;0,013113295;0,64647898;0,646369611;0,034983232
Notiosorex_cockrumi;0,013113329;0,64647898;0,646369611;0,030261034
Notiosorex_crawfordi;0,013116993;0,647705497;0,647595921;0,03208399
Notiosorex_villai;0,013116917;0,64767457;0,647564999;0,026918165
Hylomys_megalotis;0,01313318;0,64919705;0,649087222;0,031439587
Neotetracus_sinensis;0,013129858;0,6492182;0,649108368;0,028614871
Neohylomys_hainanensis;0,013129858;0,649205723;0,649095893;0,033962471
Hylomys_suillus;0,013130428;0,649210073;0,649100242;0,037284669
Hylomys_parvus;0,013130428;0,649210285;0,649100454;0,035656438
Podogymnura_truei;0,013129968;0,649183535;0,649073709;0,026674861
Podogymnura_aureospinula;0,013129828;0,649159208;0,649049386;0,024573086
Echinosorex_gymnura;0,013129845;0,649159379;0,649049557;0,029521093
Erinaceus_roumanicus;0,013129898;0,649094544;0,648984732;0,028353474
Erinaceus_concolor;0,01312992;0,649111521;0,649001707;0,023594206
Erinaceus_europaeus;0,013130395;0,649110526;0,649000712;0,021239532
Erinaceus_amurensis;0,01313029;0,649113054;0,64900324;0,021132958
Paraechinus_aethiopicus;0,013130256;0,649114072;0,649004257;0,02679599
Paraechinus_hypomelas;0,013130636;0,649124043;0,649014227;0,032392934
Paraechinus_nudiventris;0,013131033;0,649129181;0,649019363;0,02568074
Paraechinus_micropus;0,013131021;0,64913203;0,649022212;0,018348422
Mesechinus_hughi;0,013131044;0,649130094;0,649020277;0,029119615
Mesechinus_dauuricus;0,013133495;0,649128404;0,649018587;0,034472032
Hemiechinus_collaris;0,013133495;0,649128632;0,649018815;0,031573271
Hemiechinus_auritus;0,013133016;0,649060522;0,648950716;0,026675729
Atelerix_sclateri;0,013138269;0,649060596;0,648950791;0,024483119
Atelerix_frontalis;0,013142562;0,64905963;0,648949824;0,018547985
Atelerix_albiventris;0,013141312;0,649056775;0,64894697;0,019733295
Atelerix_algirus;0,013143563;0,649056807;0,648947002;0,030059971
Rhinopoma_macinnesi;0,013003092;0,642317991;0,642209326;0,025124035
Rhinopoma_microphyllum;0,013003089;0,642317991;0,642209326;0,014975792
Rhinopoma_hadramauticum;0,013003096;0,642318978;0,642210313;0,020292361
Rhinopoma_muscatellum;0,013003634;0,642381038;0,642272362;0,021348748
Rhinopoma_hardwickii;0,0130034;0,641727202;0,641618637;0,027807236
Craseonycteris_thonglongyai;0,013005607;0,641791082;0,641682506;0,036670224
Lavia_frons;0,013005371;0,641753381;0,641644811;0,039059232
Megaderma_spasma;0,013004452;0,64175652;0,64164795;0,041772488
Macroderma_gigas;0,012956148;0,640066655;0,639958371;0,075989751
Megaderma_lyra;0,012956116;0,64006577;0,639957486;0,058327596
Cardioderma_cor;0,012955811;0,640073783;0,639965497;0,045576971
Rhinolophus_landeri;0,012909809;0,638176543;0,638068579;0,028137548
Rhinolophus_osgoodi;0,012910847;0,637967386;0,637859457;0,022426772
Rhinolophus_alcyone;0,012910847;0,637958343;0,637850415;0,023865912
Rhinolophus_montanus;0,01290587;0,637959008;0,637851081;0,025319818
Rhinolophus_mitratus;0,012906026;0,637961847;0,637853919;0,023938398
Rhinolophus_maendeleo;0,012905762;0,637888843;0,637780927;0,023938398
Rhinolophus_hipposideros;0,012905762;0,637883881;0,637775966;0,019598038
Rhinolophus_subbadius;0,012905802;0,637880779;0,637772865;0,019232243
Rhinolophus_formosae;0,01290595;0,637836151;0,637728244;0,020076122
Rhinolophus_huananus;0,01290385;0,637839051;0,637731144;0,022427594
Rhinolophus_trifoliatus;0,012904143;0,637856478;0,637748568;0,023726758
Rhinolophus_sedulus;0,012903919;0,63785586;0,63774795;0,025823075
Rhinolophus_ziama;0,012907312;0,637831136;0,63772323;0,022523372
Rhinolophus_beddomei;0,012907172;0,637830329;0,637722424;0,020195814
Rhinolophus_luctus;0,012907196;0,637833507;0,637725601;0,016555153
Rhinolophus_kahuzi;0,012901962;0,637782093;0,637674195;0,013741354
Rhinolophus_yunanensis;0,01290197;0,63778656;0,637678662;0,01835336
Rhinolophus_nereis;0,012901944;0,637784047;0,637676149;0,018141468
Rhinolophus_bocharicus;0,012902075;0,637782497;0,6376746;0,014478103
Rhinolophus_pearsonii;0,012903181;0,637744487;0,637636596;0,014458434
Rhinolophus_affinis;0,012902797;0,637736106;0,637628216;0,016784035
Rhinolophus_coelophyllus;0,012902844;0,637748095;0,637640203;0,016998364
Rhinolophus_shameli;0,012902782;0,637744914;0,637637023;0,015716978
Rhinolophus_arcuatus;0,012902782;0,637742851;0,63763496;0,012719651
Rhinolophus_euryotis;0,012903139;0,637743425;0,637635534;0,014113685
Rhinolophus_convexus;0,012907505;0,637745945;0,637638054;0,017348809
Rhinolophus_creaghi;0,012907502;0,637745076;0,637637185;0,017348809
Rhinolophus_deckenii;0,012907418;0,637746002;0,63763811;0,016639719
Rhinolophus_subrufus;0,012905083;0,637750064;0,637642172;0,018215739
Rhinolophus_stheno;0,012905106;0,63780191;0,637694009;0,020165359
Rhinolophus_rouxii;0,012904185;0,637809633;0,63770173;0,018891498
Rhinolophus_thomasi;0,012906087;0,63781018;0,637702278;0,013959585
Rhinolophus_inops;0,012906087;0,63781196;0,637704057;0,016691235
Rhinolophus_sinicus;0,012905433;0,637797071;0,637689171;0,018633404
Rhinolophus_thailandensis;0,012905433;0,637797071;0,637689171;0,018918504
Rhinolophus_chaseni;0,012905398;0,637773864;0,637665968;0,01158126
Rhinolophus_robinsoni;0,012905529;0,637757622;0,637649729;0,017377209
Rhinolophus_guineensis;0,012905583;0,63775707;0,637649177;0,019743837
Rhinolophus_celebensis;0,012905906;0,63775707;0,637649177;0,019946253
Rhinolophus_philippinensis;0,012904061;0,637839164;0,637731257;0,017677694
Rhinolophus_megaphyllus;0,012904026;0,637839164;0,637731257;0,020943392
Rhinolophus_virgo;0,012906355;0,637950687;0,637842761;0,025416271
Rhinolophus_borneensis;0,012906336;0,637947842;0,637839917;0,020220681
