"";"dietori";"activityori";"massori";"meanori"
"Geotrygon lawrencii";0,00337244173089777;0,000121430967291621;0,000132065111360113;0,0012086459365165
"Geotrygon carrikeri";0,00337244173089777;0,000121430967291621;0,000185463115337907;0,00122644527117577
"Geotrygon costaricensis";0,00337244173089777;0,000121430967291621;0,000154844911423109;0,00121623920320417
"Geotrygon saphirina";0,00114795133505111;0,000121430967291621;0,000161087913149699;0,000476823405164143
"Geotrygon caniceps";0,00114795133505111;0,000121430967291621;0,000129811320060596;0,000466397874134442
"Geotrygon versicolor";0,0126482825755092;0,000121430967291621;0,000164322350474127;0,00431134529775832
"Geotrygon veraguensis";0,0045817084342906;0,000417214325891376;0,000122856347233017;0,00170725970247166
"Geotrygon albifacies";0,0410952647019612;0,000121430967291621;0,000154325556103528;0,0137903404084521
"Geotrygon chiriquensis";0,0045817084342906;0,000121430967291621;0,000137957911462228;0,00161369910434815
"Geotrygon goldmani";0,000989063227612403;0,000121430967291621;0,000153915946069277;0,0004214700469911
"Geotrygon linearis";0,000989063227612403;0,000121430967291621;0,000176514444218546;0,000429002879707523
"Geotrygon frenata";0,0410952647019612;0,000121430967291621;0,000169351023283675;0,0137953488975122
"Geotrygon chrysia";0,0045817084342906;0,000121430967291621;0,000130809771429956;0,00161131639100406
"Geotrygon mystacea";0,00114795133505111;0,000121430967291621;0,000151516225233222;0,000473632842525318
"Geotrygon violacea";0,0126482825755092;0,000121430967291621;9,54586566363037e-05;0,00428839073314571
"Geotrygon montana";0,0240494253423635;0,000121430967291621;0,000150781667418207;0,00810721265902444
"Starnoenas cyanocephala";0,0240494253423635;0,000121430967291621;0,000125134657836366;0,0080986636558305
"Caloenas nicobarica";0,00257374360532869;0,000121430967291621;0,000298134917094958;0,00099776982990509
"Gallicolumba luzonica";0,0045817084342906;0,000121430967291621;0,000133325469735543;0,00161215495710592
"Gallicolumba platenae";0,0045817084342906;0,000121430967291621;0,000133325469735543;0,00161215495710592
"Gallicolumba keayi";0,0303166726139901;0,000121430967291621;0,000175476347549149;0,0102045266429436
"Gallicolumba crinigera";0,0045817084342906;0,000121430967291621;0,000143559470694585;0,00161556629075894
"Gallicolumba menagei";0,0303166726139901;0,000121430967291621;0,000133325469735543;0,0101904763503391
"Gallicolumba rufigula";0,0045817084342906;0,000121430967291621;0,000119149014679655;0,00160742947208729
"Gallicolumba tristigmata";0,00257374360532869;0,000121430967291621;0,000166944585270719;0,00095403971929701
"Gallicolumba jobiensis";0,00598245260025303;0,00382788461791216;0,000134838764331358;0,00331505866083218
"Gallicolumba kubaryi";0,00114795133505111;0,000121430967291621;0,000125588892123019;0,00046499039815525
"Gallicolumba erythroptera";0,00590435661813398;0,000251428617012237;0,000116023257338238;0,00209060283082815
"Gallicolumba xanthonura";0,0151164255023494;0,000666514170800536;0,000122679583230127;0,00530187308546002
"Gallicolumba stairi";0,0132578820273236;0,00023780504707635;0,000140455002344185;0,00454538069224805
"Gallicolumba sanctaecrucis";0,00451726256018838;0,000687661449855746;0,000117220319599882;0,00177404810988134
"Gallicolumba rubescens";0,000989063227612403;0,000121430967291621;7,9696351765608e-05;0,000396730182223211
"Gallicolumba beccarii";0,00337244173089777;0,000121430967291621;8,42836488125322e-05;0,00119271878233397
"Gallicolumba canifrons";0,000989063227612403;0,000121430967291621;0,000117220319599882;0,000409238171501302
"Gallicolumba hoedtii";0,0303166726139901;0,00406922409730101;0,000117220319599882;0,011501039010297
"Trugon terrestris";0,00257374360532869;0,000121430967291621;0,000169876553810896;0,000955017042143736
"Otidiphaps nobilis";0,00257374360532869;0,000121430967291621;0,000220798001215051;0,000971990857945121
"Phapitreron leucotis";0,00747658977904152;0,000434286048177896;9,85905607438473e-05;0,00266982212932109
"Phapitreron amethystinus";0,00257374360532869;0,000434286048177896;0,000149428216486302;0,0010524859566643
"Phapitreron cinereiceps";0,00257374360532869;0,000434286048177896;0,000115369283296693;0,00104113297893443
"Treron fulvicollis";0,000599089247982182;0,000434286048177896;0,000129490634060766;0,000387621976740281
"Treron olax";0,000599089247982182;0,000434286048177896;8,17481674746451e-05;0,000371707821211574
"Treron vernans";0,00609677471119545;0,00179323964475706;0,000125674238212884;0,00267189619805513
"Treron bicinctus";0,000599089247982182;0,00179323964475706;0,00013382358477053;0,000842050825836591
"Treron pompadora";0,00120180317459104;0,0121181978810114;0,000162578452331765;0,0044941931693114
"Treron curvirostra";0,000599089247982182;0,000360872354195295;0,000142796140444924;0,000367585914207467
"Treron griseicauda";0,000599089247982182;0,000464207056694516;0,000125797068174262;0,000396364457616987
"Treron floris";0,000599089247982182;0,000464207056694516;0,000125797068174262;0,000396364457616987
"Treron teysmannii";0,000599089247982182;0,000464207056694516;0,000125797068174262;0,000396364457616987
"Treron psittaceus";0,000599089247982182;0,000434286048177896;0,000125797068174262;0,000386390788111447
"Treron capellei";0,000599089247982182;0,000434286048177896;0,000195914687407298;0,000409763327855792
"Treron phoenicopterus";0,00924955209781544;0,00355487987537912;0,000162930005412515;0,00432245399286902
"Treron waalia";0,000599089247982182;0,000464207056694516;0,000177521622722957;0,000413605975799885
"Treron calvus";0,00924955209781544;0,0273842750451612;0,000194513624900733;0,0122761135892925
"Treron sanctithomae";0,000599089247982182;0,000464207056694516;0,000125797068174262;0,000396364457616987
"Treron pembaensis";0,000599089247982182;0,000464207056694516;0,000125797068174262;0,000396364457616987
"Treron australis";0,000599089247982182;0,00158087957410179;0,000214195438419961;0,000798054753501311
"Treron apicauda";0,000599089247982182;0,0121181978810114;0,000150119179226736;0,00428913543607344
"Treron oxyurus";0,000599089247982182;0,000546070251357039;0,000125797068174262;0,000423652189171161
"Treron seimundi";0,000599089247982182;0,000464207056694516;0,000133221294068186;0,000398839199581628
"Treron sphenurus";0,000599089247982182;0,0027320347099327;0,000118733133171917;0,0011499523636956
"Treron sieboldii";0,000599089247982182;0,00111641002218905;0,000157943242874988;0,000624480837682073
"Treron formosae";0,013492348100339;0,000464207056694516;0,000124009340802788;0,00469352149927877
"Ptilinopus porphyreus";0,000599089247982182;0,00487094525740633;0,000126349353832742;0,00186546128640708
"Ptilinopus cinctus";0,000599089247982182;0,000360872354195295;0,000203752790800035;0,000387904797659171
"Ptilinopus dohertyi";0,000599089247982182;0,00487094525740633;0,000109494284454842;0,00185984292994778
"Ptilinopus marchei";0,000599089247982182;0,00487094525740633;0,000167576972123933;0,00187920382583748
"Ptilinopus merrilli";0,000599089247982182;0,000360872354195295;0,000181860220731596;0,000380607274303024
"Ptilinopus occipitalis";0,000599089247982182;0,00487094525740633;0,000154325556103528;0,00187478668716401
"Ptilinopus fischeri";0,000599089247982182;0,000464207056694516;0,000118891907511268;0,000394062737395989
"Ptilinopus jambu";0,000599089247982182;0,000562600389701682;0,000134838764331358;0,000432176134005074
"Ptilinopus leclancheri";0,000599089247982182;0,000360872354195295;0,000119392650468914;0,00035978475088213
"Ptilinopus subgularis";0,000599089247982182;0,000360872354195295;0,000115841400877344;0,000358601001018274
"Ptilinopus bernsteinii";0,000599089247982182;0,00487094525740633;0,000109494284454842;0,00185984292994778
"Ptilinopus magnificus";0,000599089247982182;0,000360872354195295;0,00015403992801696;0,000371333843398146
"Ptilinopus perlatus";0,000599089247982182;0,000434286048177896;0,000118733133171917;0,000384036143110665
"Ptilinopus ornatus";0,000599089247982182;0,000434286048177896;0,000126737494406062;0,000386704263522047
"Ptilinopus tannensis";0,000599089247982182;0,000464207056694516;0,000132731358339072;0,000398675887671923
"Ptilinopus aurantiifrons";0,000599089247982182;0,000434286048177896;0,000126917125244245;0,000386764140468108
"Ptilinopus wallacii";0,000599089247982182;0,000434286048177896;0,000109494284454842;0,00038095652687164
"Ptilinopus superbus";0,000599089247982182;0,000434286048177896;0,00010852048841714;0,000380631928192406
"Ptilinopus perousii";0,000599089247982182;0,000464207056694516;0,000105617105236056;0,000389637803304251
"Ptilinopus monacha";0,000599089247982182;0,000434286048177896;8,69587151777023e-05;0,000373444670445927
"Ptilinopus coronulatus";0,000599089247982182;0,000360872354195295;8,30910542248382e-05;0,000347684218800772
"Ptilinopus pulchellus";0,000599089247982182;0,000360872354195295;8,02341133914384e-05;0,000346731905189638
"Ptilinopus regina";0,000599089247982182;0,000464207056694516;0,000116345705943922;0,000393214003540207
"Ptilinopus roseicapilla";0,00426481190335404;0,00158087957410179;9,95465771204488e-05;0,00198174601819209
"Ptilinopus greyii";0,000599089247982182;0,000464207056694516;9,20431340305585e-05;0,000385113146235752
"Ptilinopus richardsii";0,000599089247982182;0,000434286048177896;0,000113361531397884;0,000382245609185987
"Ptilinopus porphyraceus";0,000599089247982182;0,000434286048177896;0,000103650061995565;0,000379008452718548
"Ptilinopus pelewensis";0,000599089247982182;0,0159433649017044;8,72582057425919e-05;0,00554323745180972
"Ptilinopus rarotongensis";0,00120180317459104;0,000434286048177896;0,000109494284454842;0,000581861169074593
"Ptilinopus huttoni";0,0100565066821952;0,000434286048177896;0,000119149014679655;0,00353664724835092
"Ptilinopus purpuratus";0,00426481190335404;0,000434286048177896;0,000108910728038309;0,00160266955985675
"Ptilinopus coralensis";0,0106900365921024;0,000121430967291621;0,000111977686402037;0,00364114841526535
"Ptilinopus chalcurus";0,000599089247982182;0,000434286048177896;0,000109494284454842;0,00038095652687164
"Ptilinopus insularis";0,000599089247982182;0,000434286048177896;0,000106534907349623;0,000379970067836567
"Ptilinopus dupetithouarsii";0,000599089247982182;0,000434286048177896;9,70483560826758e-05;0,000376807884080918
"Ptilinopus rivoli";0,000599089247982182;0,000360872354195295;0,000121043977866473;0,000360335193347983
"Ptilinopus solomonensis";0,000599089247982182;0,000360872354195295;0,000137827693796582;0,000365929765324686
"Ptilinopus viridis";0,000599089247982182;0,000434286048177896;0,000120739423576938;0,000384704906579005
"Ptilinopus eugeniae";0,000599089247982182;0,000434286048177896;0,000100372627909524;0,000377915974689867
"Ptilinopus hyogastrus";0,000599089247982182;0,00487094525740633;0,000109494284454842;0,00185984292994778
"Ptilinopus granulifrons";0,000599089247982182;0,00487094525740633;0,000109494284454842;0,00185984292994778
"Ptilinopus iozonus";0,000599089247982182;0,000464207056694516;0,000100372627909524;0,000387889644195407
"Ptilinopus insolitus";0,000599089247982182;0,000434286048177896;0,000149191664125089;0,000394188986761722
"Ptilinopus naina";0,0201513848112016;0,00487094525740633;7,12050269158835e-05;0,00836451169850794
"Ptilinopus melanospilus";0,000599089247982182;0,000434286048177896;9,02857775728028e-05;0,000374553691244294
"Ptilinopus arcanus";0,000599089247982182;0,00487094525740633;0,000109494284454842;0,00185984292994778
"Ptilinopus victor";0,00120180317459104;0,000360872354195295;7,49162249003199e-05;0,000545863917895552
"Ptilinopus luteovirens";0,00120180317459104;0,000360872354195295;7,49162249003199e-05;0,000545863917895552
"Ptilinopus layardi";0,00120180317459104;0,00128128056877528;7,49162249003199e-05;0,00085266665608888
"Drepanoptila holosericea";0,000599089247982182;0,000360872354195295;0,000148205858875187;0,000369389153684221
"Alectroenas madagascariensis";0,000599089247982182;0,000360872354195295;0,000145383441244969;0,000368448347807482
"Alectroenas sganzini";0,000599089247982182;0,000434286048177896;0,00011074990914465;0,000381375068434909
"Alectroenas pulcherrima";0,00625396623991567;0,000434286048177896;0,000116786803649242;0,00226834636391427
"Ducula poliocephala";0,000599089247982182;0,00406922409730101;0,00028808002406367;0,00165213112311562
"Ducula forsteni";0,000599089247982182;0,00406922409730101;0,000247738953188326;0,00163868409949051
"Ducula mindorensis";0,000599089247982182;0,000434286048177896;0,000223061194489204;0,000418812163549761
"Ducula radiata";0,000599089247982182;0,000434286048177896;0,000203269930666932;0,000412215075609003
"Ducula carola";0,000599089247982182;0,000434286048177896;0,000156315401277927;0,000396563565812668
"Ducula aenea";0,00426481190335404;0,000464207056694516;0,000321714733426167;0,00168357789782491
"Ducula perspicillata";0,000599089247982182;0,000464207056694516;0,000343717145069372;0,00046900448324869
"Ducula concinna";0,000599089247982182;0,000546070251357039;0,000314022114261596;0,000486393871200272
"Ducula pacifica";0,00426481190335404;0,000121430967291621;0,000190979644787851;0,00152574083847784
"Ducula oceanica";0,000599089247982182;0,000434286048177896;0,00023086524313522;0,000421413513098433
"Ducula aurorae";0,000599089247982182;0,000434286048177896;0,000223061194489204;0,000418812163549761
"Ducula galeata";0,000599089247982182;0,000434286048177896;0,000223061194489204;0,000418812163549761
"Ducula rubricera";0,000599089247982182;0,000464207056694516;0,000319706779203681;0,000461001027960126
"Ducula myristicivora";0,000599089247982182;0,00406922409730101;0,000249607436753925;0,00163930692734571
"Ducula pistrinaria";0,000599089247982182;0,000715464162423633;0,000325747094039174;0,000546766834814996
"Ducula whartoni";0,00426481190335404;0,000464207056694516;0,000263015459769804;0,00166401147327279
"Ducula rosacea";0,000599089247982182;0,000434286048177896;0,00025250651957395;0,000428627271911343
"Ducula pickeringii";0,000599089247982182;0,000434286048177896;0,000223061194489204;0,000418812163549761
"Ducula basilica";0,000599089247982182;0,00406922409730101;0,000223061194489204;0,00163045817992413
"Ducula rufigaster";0,000599089247982182;0,000715464162423633;0,000242704767665023;0,000519086059356946
"Ducula finschii";0,000599089247982182;0,00406922409730101;0,000185068961006647;0,00161779410209661
"Ducula chalconota";0,000599089247982182;0,000729988126270833;0,000220145868893143;0,000516407747715386
"Ducula latrans";0,000599089247982182;0,000434286048177896;0,000177831322022645;0,000403735539394241
"Ducula brenchleyi";0,000599089247982182;0,000434286048177896;0,000181866740864853;0,00040508067900831
"Ducula bakeri";0,000599089247982182;0,00158087957410179;0,000180383951149113;0,000786784257744362
"Ducula goliath";0,000599089247982182;0,000360872354195295;0,00034103152201626;0,000433664374731246
"Ducula pinon";0,000599089247982182;0,000464207056694516;0,000284549246627415;0,000449281850434704
"Ducula melanochroa";0,000599089247982182;0,000464207056694516;0,000341331556385311;0,00046820928702067
"Ducula mullerii";0,000599089247982182;0,000434286048177896;0,000283002248353992;0,000438792514838023
"Ducula zoeae";0,000599089247982182;0,000464207056694516;0,000286206668435076;0,000449834324370591
"Ducula badia";0,00426481190335404;0,000360872354195295;0,000264616591510751;0,00163010028302003
"Ducula lacernulata";0,000599089247982182;0,000464207056694516;0,000125738638190787;0,000396344980955828
"Ducula cineracea";0,000599089247982182;0,000464207056694516;0,000223061194489204;0,000428785833055301
"Ducula bicolor";0,000599089247982182;0,000434286048177896;0,000205610203671575;0,000412995166610551
"Ducula luctuosa";0,000599089247982182;0,000434286048177896;0,000222774280886302;0,000418716525682127
"Ducula spilorrhoa";0,000599089247982182;0,000434286048177896;0,000221250058259094;0,000418208451473057
"Lopholaimus antarcticus";0,000599089247982182;0,00158087957410179;0,000267426522861812;0,000815798448315261
"Hemiphaga novaeseelandiae";0,00609677471119545;0,00672609525030384;0,000347885029189268;0,00439025166356285
"Cryptophaps poecilorrhoa";0,000599089247982182;0,000464207056694516;0,000226554785201704;0,000429950363292801
"Gymnophaps albertisii";0,000599089247982182;0,000464207056694516;0,000141698918860706;0,000401665074512468
"Gymnophaps mada";0,000599089247982182;0,000434286048177896;0,000169266388900213;0,000400880561686764
"Gymnophaps solomonensis";0,000599089247982182;0,000434286048177896;0,000155123440554915;0,000396166245571664
"Goura cristata";0,0132993531670631;0,000121430967291621;0,000647408567289832;0,00468939756721485
"Goura victoria";0,00840072496545198;0,000121430967291621;0,000784274570233395;0,00310214350099233
"Goura scheepmakeri";0,0101887609714316;0,000121430967291621;0,000920627600921959;0,00374360651321506
"Didunculus strigirostris";0,0104955313106108;0,000360872354195295;0,000169876553810896;0,003675426739539
"Eurypyga helias";0,0137824278248016;0,0010600139411239;0,000118733133171917;0,00498705829969914
"Tetrax tetrax";0,0055736865117196;0,000251428617012237;0,000346039527352244;0,00205705155202803
"Otis tarda";0,0994440549779273;0,000251428617012237;0,00677436601896204;0,0354899498713005
"Neotis denhami";0,179562921416449;0,000251428617012237;0,00128481311174835;0,0603663877150699
"Neotis ludwigii";0,151331716497043;0,000251428617012237;0,00207520765004252;0,0512194509213659
"Neotis nuba";0,0731058266306728;0,000251428617012237;0,00425483874773584;0,0258706979984736
"Neotis heuglinii";0,151331716497043;0,000251428617012237;0,00110415428161129;0,0508957664652222
"Ardeotis arabs";0,138923311827636;0,000251428617012237;0,0040778947715097;0,047750878405386
"Ardeotis kori";0,0371779972389878;0,000362895516534851;0,00769201429443961;0,0150776356833208
"Ardeotis nigriceps";0,0371779972389878;0,000362895516534851;0,006883388617083;0,0148080937908686
"Ardeotis australis";0,125919070663175;0,000251428617012237;0,00131382196200675;0,042494773747398
"Chlamydotis undulata";0,0485871283330049;0,000251428617012237;0,000417401166179844;0,016418652705399
"Eupodotis savilei";0,0166682072815118;0,000121430967291621;0,000394722545933604;0,00572812026491234
"Eupodotis gindiana";0,0055736865117196;0,000121430967291621;0,000305528278916385;0,00200021525264254
"Eupodotis ruficrista";0,0166682072815118;0,000121430967291621;0,000362254123198719;0,00571729745733405
"Eupodotis afraoides";0,00159505335918511;0,000121430967291621;0,000351443604799462;0,000689309310425398
"Eupodotis afra";0,0146234697440789;0,000121430967291621;0,000329929032952422;0,00502494324810765
"Eupodotis rueppellii";0,0648819903690171;0,000121430967291621;0,000405962413143528;0,0218031279164841
"Eupodotis vigorsii";0,0306938078536581;0,000251428617012237;0,000762500379683385;0,0105692456167846
"Eupodotis humilis";0,0146234697440789;0,000121430967291621;0,000266147306054652;0,00500368267247506
"Eupodotis senegalensis";0,0961590114692948;0,000251428617012237;0,000349351719467582;0,0322532639352582
"Eupodotis caerulescens";0,112413386642442;0,000251428617012237;0,000535310337808676;0,0377333751990876
"Eupodotis melanogaster";0,0542457892761206;0,000121430967291621;0,00043125781050584;0,018266159351306
"Eupodotis hartlaubii";0,0146234697440789;0,000121430967291621;0,000400355591402441;0,00504841876759099
"Houbaropsis bengalensis";0,124893853481643;0,000251428617012237;0,000761708792327167;0,0419689969636608
"Sypheotides indicus";0,0485871283330049;0,000121430967291621;0,000291732021236932;0,0163334304405112
"Balearica pavonina";0,11919382093323;0,0010600139411239;0,00146612800684744;0,0405733209604004
"Balearica regulorum";0,064732226617905;0,0010600139411239;0,00174511130248527;0,0225124506205047
"Grus leucogeranus";0,141287284309145;0,0010600139411239;0,00410685338542657;0,0488180505452318
"Grus antigone";0,12312045163751;0,0010600139411239;0,00410685338542657;0,0427624396546868
"Grus rubicunda";0,0579148265601534;0,0010600139411239;0,00500537759297975;0,0213267393647524
"Grus vipio";0,0414759573986821;0,0010600139411239;0,00165775361694448;0,0147312416522502
"Grus canadensis";0,175715694750768;0,0010600139411239;0,00134164771605613;0,0593724521359827
"Grus virgo";0,111013879828589;0,000693294178886494;0,000910056202317321;0,0375390767365976
"Grus paradisea";0,078087210763034;0,0010600139411239;0,00184920407505679;0,0269988095930716
"Grus carunculatus";0,0862643340811012;0,0010600139411239;0,00700270692086343;0,0314423516476962
"Grus grus";0,11124221603661;0,0010600139411239;0,00414090658491795;0,0388143788542173
"Grus monacha";0,144303648912156;0,0010600139411239;0,00155350940049567;0,0489723907512585
"Grus americana";0,160729834816105;0,0010600139411239;0,00475266841975778;0,0555141723923289
"Grus nigricollis";0,078087210763034;0,0010600139411239;0,00432037332614157;0,0278225326767665
"Grus japonensis";0,177106119760484;0,0010600139411239;0,0070005202114389;0,0617222179710156
"Aramus guarauna";0,141028486153938;0,0010600139411239;0,000329819037302058;0,0474727730441213
"Podica senegalensis";0,0796309071104858;0,0108945795917425;0,000320256759998386;0,0302819144874089
"Heliopais personatus";0,0796309071104858;0,00357748993747512;0,000248017783351965;0,027818804943771
"Heliornis fulica";0,0884454587313843;0,00342150521065227;0,000125674238212884;0,0306642127267498
"Psophia crepitans";0,00120180317459104;0,000400205787500527;0,000469476120989088;0,000690495027693552
"Psophia leucoptera";0,00120180317459104;0,000400205787500527;0,000553452498564251;0,000718487153551939
"Psophia viridis";0,0564758200778626;0,000417214325891376;0,000399797113917849;0,0190976105058906
"Cariama cristata";0,0869505782128848;0,000417214325891376;0,000520415299609216;0,0292960692794618
"Chunga burmeisteri";0,164005784414514;0,000417214325891376;0,00049804325171211;0,0549736806640392
"Rhynochetos jubatus";0,193031696451777;0,000121430967291621;0,000444721055827766;0,0645326161582988
"Himantornis haematopus";0,0709733809041957;0,000121430967291621;0,000319959891541174;0,0238049239210095
"Canirallus oculeus";9,74678347938777e-05;0,000121430967291621;0,000164279534206748;0,000127726112097416
"Canirallus kioloides";0,0709733809041957;0,000121430967291621;0,000155670011677253;0,0237501606277215
"Sarothrura pulchra";0,0181498776711856;0,000693294178886494;8,96331930531192e-05;0,00631093501437507
"Sarothrura elegans";0,0542457892761206;0,000693294178886494;7,46279466247693e-05;0,018337903800544
"Sarothrura rufa";0,000626663122975196;0,000693294178886494;7,87867868062471e-05;0,000466248029555979
"Sarothrura lugens";0,00114795133505111;0,000121430967291621;7,92327201530034e-05;0,000449538340831911
"Sarothrura boehmi";0,00114795133505111;0,000121430967291621;7,36916419620559e-05;0,000447691314768262
"Sarothrura affinis";0,0142196419039988;0,0109728987268691;7,14273947291446e-05;0,00842132267519901
"Sarothrura insularis";0,00114795133505111;0,000121430967291621;6,74801136063228e-05;0,000445620805316351
"Sarothrura ayresi";0,00784152132534001;0,000693294178886494;6,9052940547622e-05;0,00286795614825804
"Sarothrura watersi";0,0116464031520052;0,00261391853270963;6,72071846873484e-05;0,00477584295646739
"Coturnicops exquisitus";0,00477607323759829;0,0105204972666945;8,11580781001228e-05;0,0051259095274643
"Coturnicops noveboracensis";0,00140698843230489;0,0105204972666945;8,20119962700297e-05;0,00400316589842314
"Coturnicops notatus";0,00124591547745648;0,000251428617012237;6,48861294819458e-05;0,000520743407983554
"Micropygia schomburgkii";9,74678347938777e-05;0,000417214325891376;7,16698105805765e-05;0,00019545065708861
"Rallina rubra";0,0244426032344055;0,000693294178886494;0,000102045108592808;0,00841264750729493
"Rallina leucospila";0,0244426032344055;0,000693294178886494;0,000110975890720054;0,00841562443467068
"Rallina forbesi";0,000626663122975196;0,000121430967291621;0,000107482678426853;0,000285192256231223
"Rallina mayri";0,0244426032344055;0,000693294178886494;0,000119661868724154;0,00841851976067205
"Rallina tricolor";0,111496486095363;0,0010600139411239;0,00013117161654318;0,0375625572176767
"Rallina canningi";0,00119122378246088;0,001639862093738;0,000127629233006182;0,000986238369735021
"Rallina fasciata";0,0244426032344055;0,000693294178886494;8,64902337110217e-05;0,00840746254900101
"Rallina eurizonoides";0,0055736865117196;0,000121430967291621;9,19147058350483e-05;0,00192901072828209
"Anurolimnas castaneiceps";9,74678347938777e-05;0,000121430967291621;0,000129325442798687;0,000116074748294729
"Anurolimnas viridis";0,00159505335918511;0,000121430967291621;0,000110848306476268;0,000609110877651
"Anurolimnas fasciatus";0,000626663122975196;0,000121430967291621;7,68745829039801e-05;0,000274989557723599
"Laterallus melanophaius";0,000626663122975196;0,0010600139411239;8,04077553580722e-05;0,000589028273152389
"Laterallus levraudi";0,00140698843230489;0,001639862093738;8,88298745780044e-05;0,00104522680020696
"Laterallus ruber";0,00140698843230489;0,001639862093738;7,98783309296014e-05;0,00104224295232416
"Laterallus albigularis";0,0055736865117196;0,000693294178886494;7,47754320540804e-05;0,00211391870755339
"Laterallus exilis";0,00159505335918511;0,000693294178886494;8,84729589710159e-05;0,000792273499014207
"Laterallus jamaicensis";0,00140698843230489;0,0010600139411239;7,58630478087177e-05;0,000847621807079169
"Laterallus spilonotus";0,000626663122975196;0,001639862093738;8,41877046311287e-05;0,000783570973781442
"Laterallus leucopyrrhus";0,00159505335918511;0,000121430967291621;7,63834302161092e-05;0,00059762258556428
"Laterallus xenopterus";0,00140698843230489;0,001639862093738;0,000109811911511821;0,00105222081251824
"Nesoclopeus woodfordi";0,0618206604573086;0,000121430967291621;0,000308021740392778;0,0207500377216643
"Gallirallus australis";0,12245839689927;0,0063703725857207;0,000320695700997584;0,0430498217286628
"Gallirallus sylvestris";0,0869505782128848;0,000121430967291621;0,000283437126201754;0,0291184821021261
"Gallirallus okinawae";0,0155647769047747;0,000693294178886494;0,000221054040833503;0,0054930417081649
"Gallirallus torquatus";0,0717316120253384;0,000121430967291621;0,000168235151838274;0,0240070927148228
"Gallirallus insignis";0,0146234697440789;0,000121430967291621;0,000190212208297551;0,00497837097322269
"Gallirallus philippensis";0,138853819846346;0,0105204972666945;0,0001355317036443;0,0498366162722283
"Gallirallus rovianae";0,0429645278471603;0,00261391853270963;0,000190212208297551;0,0152562195293892
"Gallirallus owstoni";0,120725977677582;0,0109728987268691;0,000161207157282194;0,0439533611872444
"Gallirallus striatus";0,0055736865117196;0,000693294178886494;0,000115663709255193;0,0021275481332871
"Rallus longirostris";0,0801763020707254;0,0192040542758056;0,000152829895508671;0,0331777287473466
"Rallus elegans";0,0884454587313843;0,0010600139411239;0,000190153023748284;0,0298985418987522
"Rallus wetmorei";0,0801763020707254;0,0192040542758056;0,000125461560199858;0,0331686059689103
"Rallus limicola";0,134720185890983;0,0010600139411239;9,22699818199742e-05;0,045290823271309
"Rallus semiplumbeus";0,0355434019299765;0,0010600139411239;0,000125461560199858;0,0122429591437668
"Rallus antarcticus";9,74678347938777e-05;0,0010600139411239;9,37131110571144e-05;0,000417064962324964
"Rallus aquaticus";0,141998207178468;0,0192040542758056;0,000122679583230127;0,0537749803458346
"Rallus caerulescens";0,138619724900887;0,020634627948864;0,000127784459902232;0,0531273791032177
"Rallus madagascariensis";9,74678347938777e-05;0,00357748993747512;0,000100372627909524;0,00125844346672617
"Lewinia mirifica";0,0574807643296938;0,0010600139411239;9,65583983793861e-05;0,0195457788897324
"Lewinia pectoralis";0,0574807643296938;0,0010600139411239;9,58394291765693e-05;0,0195455392333314
"Lewinia muelleri";0,0536677432746965;0,0010600139411239;8,72582057425919e-05;0,0182716718071877
"Dryolimnas cuvieri";0,00720439204486816;0,0010600139411239;0,000161715160414102;0,00280870704880205
"Crecopsis egregia";0,0648819903690171;0,0105204972666945;0,000107762531564624;0,0251700833890921
"Crex crex";0,164005784414514;0,000400205787500527;0,000132374931488165;0,0548461217111676
"Rougetius rougetii";0,00114795133505111;0,0010600139411239;0,000155439731025082;0,000787801669066697
"Aramidopsis plateni";0,00312043783472018;0,00342150521065227;0,000165849085374998;0,00223593071024915
"Atlantisia rogersi";0,00213417600654061;0,000400205787500527;7,83752283387979e-05;0,000870919007459978
"Aramides mangle";0,00906998067379426;0,00357748993747512;0,000135016147785462;0,00426082891968495
"Aramides axillaris";9,74678347938777e-05;0,000121430967291621;0,000156051069883432;0,00012498329065631
"Aramides cajanea";0,0713697557321749;0,0010600139411239;0,00020581067984211;0,0242118601177136
"Aramides wolfi";0,00906998067379426;0,001639862093738;0,000205846636354289;0,00363856313462885
"Aramides ypecaha";0,0694142057057905;0,001639862093738;0,000267328003728818;0,0237737986010858
"Aramides saracura";0,00906998067379426;0,001639862093738;0,000294931639970606;0,00366825813583429
"Aramides calopterus";0,00906998067379426;0,001639862093738;0,000206202391029274;0,00363868171952051
"Amaurolimnas concolor";0,0107599480890685;0,0109728987268691;0,000147822371265154;0,00729355639573425
"Gymnocrex rosenbergii";9,74678347938777e-05;0,000121430967291621;0,000206617670444371;0,000141838824176623
"Gymnocrex plumbeiventris";0,0162112501686123;0,000121430967291621;0,000147506875087605;0,00549339600366384
"Amaurornis akool";0,00114795133505111;0,00357748993747512;0,000142878479365218;0,00162277325063048
"Amaurornis olivacea";0,0618206604573086;0,001639862093738;0,000156051069883432;0,02120552454031
"Amaurornis isabellina";0,0149267735775176;0,000121430967291621;0,000119664049489457;0,00505595619809956
"Amaurornis moluccana";0,0618206604573086;0,001639862093738;0,000161076812124709;0,0212071997877238
"Amaurornis phoenicurus";0,0517790915820167;0,0063703725857207;0,000125978512822063;0,0194251475601865
"Amaurornis flavirostra";0,12272218977674;0,0063703725857207;9,11492721804157e-05;0,043061237211547
